Titulo   Contexto   Fecha   Categoria   Contenido
1.261 académicos respaldan a Loncon y denuncian un “alarmante odio racial, clasista y de género”   Según los y las especialistas, “las opiniones y campañas para menoscabar a Elisa Loncon(…) desprestigian también a nuestras universidades”.   23.05.2023   politica   La tarde de este martes, 1.261 académicas y académicos de diversas universidades de Chile y el mundo respaldaron a la académica y expresidenta de la Convención Constitucional, Elisa Loncon, y denunciaron un “alarmante odio racial, clasista y de género“. Incluyendo a docentes de Harvard, los representantes de casas de estudio internacionales manifestaron, mediante una carta, que quienes solicitaron a Loncon a exponer sus títulos profesionales “simulan desconocer o bien ignoran lo que es el mundo universitario y las exigencias que este demanda hacia su comunidad académica”. “Exigir que nuestra colega demuestre sus títulos, es desconocer la dinámica y manera en que se trabaja en nuestras universidades y en que se otorgan los títulos y grados, por lo que esa exigencia afecta la confianza en todo el sistema universitario, además de la honra de Elisa Loncon“, señaló el documento. En esa línea, las y los especialistas aclararon que “en nuestras universidades, existen rigurosos protocolos y reglamentos para la incorporación, permanencia y jerarquización de quienes somos investigadores/as y docentes contratados/as en jornadas completas”. Para los académicos, la situación vivida por Loncon “abrirían caminos que podrían usarse como herramientas de vigilancia epistémica, atentando contra la libertad académica y la autonomía universitaria, lo que no ocurre en Chile desde antes del retorno a la democracia”. Respecto al permiso de año sabático, los representantes destacaron que “estos permisos llamados años o semestres sabáticos, los otorgan nuestras universidades bajo condiciones muy estrictas y que no equivalen en caso alguno a ‘descanso’ o ‘vacaciones'”. “Estos permisos(…) ocurren una vez cada seis o siete años. Para solicitarlos, se debe presentar un Plan de Investigación/Publicaciones muy específico, el que se deberá cumplir de manera estricta durante el periodo. O sea, que durante el sabático el o la académica sólo deja de realizar docencia universitaria, pero sigue realizando investigación, cooperación científica internacional y publicaciones”, explicaron. Finalmente, los y las expertas manifestaron que “las opiniones y campañas para menoscabar a Elisa Loncon en su calidad de académica de prestigio se basan en información falsa, buscan confundir a la opinión pública y de paso, desprestigian también a nuestras universidades”.
Presidente del Consejo para la Transparencia responde dichos de Elisa Loncon: “Los descargos los vamos a hacer ante la Corte”   Esto, luego que la expresidenta de la Convención acusó haber recibido una serie de ataques producto de la disputa entre la Usach y el CPLT.   23.05.2023   politica   La tarde de este martes, el presidente del Consejo para la Transparencia (CPLT), Francisco Leturia respondió los dichos de la expresidenta de la Convención Constitucional, Elisa Loncon. Esto, luego que la académica acusara que la han “expuesto a un escarnio público” tras la petición de sus antecedentes académicos. “Nosotros no vamos a polemizar por la prensa, los descargos los vamos a hacer ante la Corte, pero somos un órgano garante de derechos y nuestra obligación es cumplir la ley y hacer cumplir la ley”, manifestó el presidente del CPLT. Recordemos que, durante la mañana de esta jornada, Loncón se refirió a la solicitud de los datos específicos de sus actividades de docentes solicitados por transparencia a favor de la solicitud del medio El Mercurio. En esa línea, la expresidenta de la Convención acusó haber recibido una serie de ataques y denostaciones producto de la disputa entre la Universidad de Santiago (Usach) y el CPLT. “Son muchas las personas que han tenido año sabático, pero hay una que lleva en su apellido ‘Loncon Antileo'”, señaló la académica. Y añadió, que “toda mi documentación académica está validada por todas las universidades y por la Contraloría(…) pero hay una que lleva en su apellido ‘Loncon Antileo’ y me han expuesto al escarnio público“. Finalmente, Leturia sostuvo que “el tema de fondo no es un tema procesal, es saber si la Usach va a entregar o no una información que es pública, que por ley es pública y que ellos mismos nunca han negado que sea información pública”.
Corte acoge recurso de amparo presentado por exsenador Jaime Orpis y le concede la libertad condicional   El requerimiento del único político condenado por el “Caso Corpesca” debe ser revisado por la Corte Suprema.   23.05.2023   politica   "En horas de la tarde de este martes, la Primera Sala de la Corte de Apelaciones de Santiago acogió el recurso de amparo presentado por el exsenador UDI Jaime Orpis, dejándolo en libertad condicional. El gremialista cumplía condena en el anexo penitenciario Capitán Yáber, tras haber sido condenado por seis delitos de fraude al fisco y cohecho. Todo, en el marco del caso Corpesca. Con todo, la medida debe ser revisada por la Corte Suprema. En la anterior solicitud, la defensa de Orpis señaló que “el postulante ha permanecido privado de libertad por el tiempo mínimo para acceder al beneficio y que además mantiene conducta intachable durante los cuatro últimos bimestres de su condena”. ð´ AHORA | La Primera Sala de la Corte de Santiago acoge el recurso de amparo presentado por el exsenador UDI Jaime Orpis y queda en libertad condicional. En las próximas horas deberá abandonar el anexo penitenciario Capitán Yaber#ADNEnAlerta ð» https://t.co/Lt648WAstq pic.twitter.com/1MV0XWqrzn â Radio ADN (@adnradiochile) May 23, 2023   “Se advierte como indicador de relevancia la actitud y orientación procriminal, en tanto es posible identificar distorsiones cognitivas y elementos asociados como el super optimismo e indolencia cognitiva en la comisión delictual, en tanto el privado de libertad no sólo mantenía conocimiento de la ley de financiamiento electoral, sino que además participó en su votación, utilizando como mecanismo de comisión del ilícito, el uso y manipulación del sistema, de sus pares y de sus colaboradores, con baja integración ideo-afectiva de la responsabilidad, respecto de los últimos”, agregó en el documento. Además, se lee que el exsenador no reconocía, en esa instancia, el cohecho, “presenta bajo nivel de riesgo de reincidencia, realiza un desempeño satisfactorio de su reclusión”, pero “las necesidades deben focalizarse en trabajar distorsiones cognitivas que lo llevan a hacer uso de prerrogativas propias de su cargo como servidor público en beneficio personal”. A ello se suma distorsiones pro criminales, como “súper optimismo, indolencia cognitiva y orientación al poder, que estuvieron presentes en comisión de los ilícitos por los cuales hoy cumple condena“."
Ministra Tohá a un mes de lanzar Calles Sin Violencia: “Todavía no está totalmente desplegado”   Si bien desde el “impacto”, dijo la titular de Interior, todavía no se puede hacer una evaluación, desde la gestión “hemos tenido resultados importantes”.   23.05.2023   politica   Este miércoles se cumple un mes exacto desde que el Gobierno lanzó el “Plan Calles Sin Violencia”en Plaza Bogotá, en Santiago Centro. La ministra del Interior, Carolina Tohá, encargada de la seguridad interna del país, hizo un análisis de esta primera etapa. Desde la futura Subcomisaría San Luis, en calle Los Mares, en Peñalolén, la secretaria de Estado aseguró que el plan “todavía no está totalmente desplegado; lo que está más adelantado son las rondas policiales”. Además, acotó Tohá que otro de los ejes del plan es “combatir la impunidad”. Con todo, agregó que “desde el punto de vista de la evaluación de impacto, todavía no podemos hacerlo (una evaluación) porque es demasiado breve (el periodo implementado); pero en la evaluación de gestión e instalación del programa, tenemos importantes resultados: (una) cantidad (importante) de operativos; (hemos) requisado cantidad de armas; (hemos) personas ubicadas con órdenes de detención y (se ha mostrado la) presencia policial, que ayuda al efecto disuasivo”. No obstante ello, el primer propósito, dijo la ministra, es “que la escalada de homicidios que tenemos hace varios años se detenga. Una vez que eso ocurra, que sea en descenso”. Esa escalada es de 2016.  Este martes dos cadáveres fueron encontrados en dos puntos de la capital: uno en Huechuraba y otro en Cerrillos. El primero de ellos se encontraba amarrado de manos y piernas, envuelto en una frazada; el segundo había sido golpeado con piedras que estaban alrededor. Sobre esto, Tohá dijo: “Son un tipo de delito (los violentos) que vemos periódicamente y que antes, en Chile, no eran habituales. Tenemos que detener la escalada en que han estado hace ya varios años. Llevamos con un incremento de los homicidios desde 2016, que va asociado a mayor presencia de armas de fuego y a prácticas para cometer estos homicidios que son más horrible, que generan un impacto y un shock en cualquiera que se informe. Sabemos que para enfrentar ese tipo de delincuencia requerimos un tipo de estrategia más organizado, en mejores condiciones (…) No tenemos elementos para ver que tengan alguna relación”. [1/3] ðµ Plan de Infraestructura para #MásSeguridad En un trabajo conjunto entre @min_interior y @mop_chile, desde la inauguración de las obras de la Subcomisaría San Luis de Peñalolén, las ministras @Carolina_Toha y @jlopezsaffie realizaron un importante anuncio para todo ð¨ð± pic.twitter.com/d3dPlj4854 â Ministerio del Interior Chile (@min_interior) May 23, 2023  El exministro Francisco Vidal criticó en duros términos el rol del PPD en el Gobierno, más todavía con los dichos de la timonel Natalia Piergentili. Ante esto, Tohá dijo: “Soy militante del PPD, pero no soy autoridad del PPD; soy autoridad del Gobierno del Presidente Boric y no estoy aquí más que para representar el mandato que el Presidente me da en las materias que son competencia de mi cartera”. “El PPD está dando un debate muy arduo después del resultado electoral. Lo que me corresponde como ministra militante del partido es buscar que el debate se dé de tal manera que el PPD sea una contribución al Gobierno y resuelva sus diferencias y posturas de una forma que contribuya a la tarea de Gobierno de hoy. Los debates políticos son muy importantes, hay que darlos, pero cuando uno está en el Gobierno, el deber ante la ciudadanía es dar orientación, respuestas, construir soluciones, generar acuerdos, resolver las diferencias y no generar discordias. Y no me voy a alejar un minuto del mandato que me ha dado el Presidente”, cerró.
Exministro Francisco Vidal asegura que el PPD “cumplió un ciclo” y agrega que lo que corresponde es que sus ideas integren “una fuerza superior”   El exsecretario de Estado de Defensa y de la Secretaría General de Gobierno habló, en ADN Hoy, del estado de su partido, del rol de este en el oficialismo y del destino de la colectividad: apuntó a unirse al Partido Liberal, al Partido Radical y al Partido Socialista.   23.05.2023   politica   Si le preguntan cómo está, el exministro y profesor universitario, Francisco Vidal (PPD), responde: “Como mono peludo”. No hacen falta floreos: más que referencia o guiño, es una cita a la entrevista que la timonel de su partido, Natalia Piergentili, dio el fin de semana pasado, en la que llamó al Frente Amplio a la autocrítica, instándolo a un “análisis profundo” tras la elección de consejeros constitucionales. La entrevista, en forma y fondo, dijo Vidal este martes en ADN Hoy, fue “mala”: “En el debate interno, no público, hay un grupo que critica mucho al Presidente, al Gobierno, al Frente Amplio. La entrevista a Natalia Piergentili fue un error en la forma y en el fondo, y trasunta ese distanciamiento”. Pero diagnósticos más, diagnósticos menos, valora que el partido se mantenga en el Gobierno, aunque con señales que son más que condiciones: “No hay ninguna duda que el PPD se mantiene en el Gobierno, pero estoy con Lagos Weber: ser parte del Gobierno es apoyar su gestión legislativa, apoyar al Presidente de la República y si hay críticas, se hacen internamente. Eso aprendí en ocho años en La Moneda”.  Vidal no cree que Piergentili deba dar un paso al costado (“para nada”, aclara veloz). Menos aun pensando en las elecciones internas de agosto próximo. Y si la mesa ya confirmó su continuidad en el oficialismo, la segundo es “qué vamos a hacer con un partido que, en mi opinión, cumplió un ciclo, que ha logrado en la última elección un 3,5% de los votos, después que en los ’90 y ’00 éramos en promedio un 10% de la elección”. “Mi convicción es que los partidos tienen ciclos. Lo que corresponde es que las ideas del PPD se vayan a integrar una fuerza superior, que veo junto a los radicales, los liberales y los socialistas”, agregó. Con el triunfo del Partido Republicano en la elección de consejeros constitucionales, y la baja presencia de los partidos de la ex Concertación y/o Nueva Mayoría, el exministro Vidal comenzó su análisis: vio que la campaña estuvo enfocada en la seguridad (en la frontera, en el norte; en la rural, en el sur; y en el narcotráfico, en el centro). “Hay que irse a esa explosión de republicanismo. Y hay dos encuestas: hace tres domingos, la Universidad del Desarrollo preguntó por qué habían votado por los Republicanos y el 47% respondió por los temas de seguridad; tres días después, Data Influye lo mismo, con el 40% de las respuestas”. ð» EN VIVO | En #ADNHoy Francisco Vidal (@vidalvocero) y PPD: “Mi impresión es que los partidos tienen ciclos. Mi idea es que el PPD integre una fuerza superior, que yo la veo en los radicales, los liberales y los socialistas” ð» https://t.co/Lt648WAstq pic.twitter.com/926QD97Kje â Radio ADN (@adnradiochile) May 23, 2023  Con todo, Vidal prefiere estar en el Gobierno que fuera de él: comparte el programa transformador, pero “lo que no me gustan son algunas conductas, tanto en la bancada como en la discusión pública”. “Si se cometen errores como los que hemos cometido, hay que pagar las consecuencias. La prueba de la blancura del PPD que reivindica el apoyo al Gobierno es el apoyo parlamentario (ocho diputados y seis senadores) a la agenda legislativa del Gobierno. Lo segundo es que el PPD, en relación a las elecciones unipersonales y de alcaldes y alcaldesas, no se les vaya a ocurrir de nuevo ir en una segunda lista. En cada una de las 345 comunas de Chile tenemos que llevar un candidato, sea de Apruebo Dignidad o Socialismo Democrático. Nos queda como un año para reconstruir confianzas”, cerró.
Senador Lagos por eventual salida de Piergentili de la presidencia del PPD: “Tenemos una reunión importante el fin de semana y vamos a ver qué ocurre con esa materia”   El parlamentario cuestionó las declaraciones de la presidenta de su partido y aseguró que estas “no ayuda a generar confianza, a generar unidad”.   22.05.2023   politica   El presidente de la comisión de Hacienda y senador del PPD, Ricardo Lagos Weber, conversó con La Prueba de ADN, donde se refirió a las recientes declaraciones de Natalia Piergentili, y analizó la situación del Partido Por la Democracia. La presidenta del PPD instauró la polémica en la clase política y, a pesar de ofrecer disculpas, hoy se evalúan diferentes consecuencias y reacciones. Ante esto, el invitado sostiene que no comparte la forma, pero analiza el fondo de una “mala respuesta”. “No me parece la forma y además, el contenido no queda claro, tampoco (…) no son afortunadas esas expresiones de Natalia; no me gustaron las declaraciones, no ayudan al Gobierno, no ayudan al Partido Por la Democracia, no ayuda a generar confianza, a generar unidad”, indicó. Respecto a las consecuencias directas, y lo que se ha especulado sobre el rol de Piergentili dentro del partido político, Lagos sostiene: “Yo no ando pidiendo cargos -a disposición-. Yo creo que cada uno tiene que evaluar si tiene las fuerzas y condiciones para llevar a cabo responsabilidades determinadas”. Bajo la misma línea, el senador sostuvo que, “si Natalia entiende que ella está en condiciones, ella verá cuál será su decisión. Tenemos una reunión importante el fin de semana del PPD y vamos a ver qué ocurre con esa materia”. Más allá de rechazar las delaciones de Natalia Piergentili, Ricardo Lagos Weber también se refirió a una evaluación de continuidad dentro del Gobierno y señaló que no hay dudas. “Yo no me pierdo en eso y el PPD no se va a perder“, aseguró, pero de igual manera enfatizó en que se debe tener claridad sobre lo que significa continuar en este camino. “Si la respuesta es que sí queremos estar en el Gobierno, hay que tener una suerte de conducta, de entendimiento, de generar las conversaciones adecuadas donde tengan que hacerse para cuidar ese proceso”, añadió. “Es muy difícil querer ser parte de un gobierno y no ser parte del Gobierno (…) el decir, sí, quiero estar en el Gobierno, no es una decisión sola, tiene que ir acompañado con cierta responsabilidad“, complementó. Respecto a la situación actual del PPD y cómo se posicionan en el escenario político actual, Lagos Weber explicó las cercanías con otros partidos y plantean su visión de manera conjunta. Haciendo referencia a una conexión histórica, puntualizó que “el Partido por la Democracia ha caminado, desde el año ’88, con el Partido Socialista“. Además, descarta un supuesto quiebre de ambos partidos, más allá de lo que se vio en las elecciones de consejeros. “No hemos roto con el Partido Socialista, ni mucho menos. Creo que hay que retomar ese esfuerzo -de unidad- (…) no tengo por qué echar por la borda el trabajo que se ha hecho por tantos años”, agregó.
Fin de una era en RN: Diego Schalper y Francisco Chahuán se distancian de cara a elección de directiva   La separación de la llamada âdupla Cha-Schaâ habría llevado a la aparición de una nueva dupla para dirigir el partido: la senadora Paulina Núñez y el alcalde de Puente Alto, Germán Codina.   22.05.2023   politica   De cara a una nueva elección de la directiva de Renovación Nacional (RN), su actual presidente, el senador Francisco Chahuán, y el secretario general del partido, el diputado Diego Schalper, se habrían distanciado de cara a la reelección, provocando tensión al interior de la facción. En concreto, de acuerdo recogido por La Tercera, la llamada âdupla Cha-Schaâ al interior de RN, realizaría campaña por separado para los comicios internos del 19 de agosto. La decisión se habría tomado tras la elección del Consejo Constitucional, donde obtuvieron cuatro escaños de los 50 disponibles. De acuerdo al medio citado, el diputado Diego Schalper estaría haciendo alianza con otras fuerzas al interior de RN, mientras que el senador Chahuán no ha confirmado una nueva candidatura para liderar el partido. Por su parte, el actual secretario de la tienda estaría, entre otros nombres, barajando la inclusión del jefe de bancada de los senadores RN y exalcalde de Puente Alto, Manuel José Ossandón. En tanto, una nueva dupla asoma al interior del partido como una fuerte contendora a Schalper y Chahuán, la cual estaría compuesta por la senadora por Antofagasta, Paulina Núñez, y el actual alcalde de Puente Alto, Germán Codina, en donde la parlamentaria iría como candidata a presidenta âla primera del partidoâ y el jefe comunal como secretario general, sin embargo, plantea la web del matutino, los antecedentes que involucran a Puente Alto en el âcaso luminariasâ han complicado sus opciones.
Crisis en el PDG: militantes cuestionan millonaria devolución del Servel para dos “Bad Boys”   De los montos enviados al Servicio Electoral, más de 95 millones de pesos fueron entregados la empresa perteneciente a Juan Marcelo Valenzuela y Giancarlo Barbagelata, dos integrantes del programa de redes sociales.   22.05.2023   politica   El Partido de la Gente (PDG) estaría viviendo una crisis interna, ya que sumado a la importante derrota electoral respecto al Consejo Constitucional, en donde no consiguieron ningún escaño, hoy sus parlamentarios critican los gastos de la campaña electoral registrados para el nuevo proceso constituyente. Es que de acuerdo a lo constatado por La Tercera, de los montos enviados al Servicio Electoral (Servel) $95.200.000 fueron entregados en la devolución a âJ.G.B.V.H.T. PUBLICIDAD Y MARKETING SPAâ, empresa perteneciente a Juan Marcelo Valenzuela y Giancarlo Barbagelata, dos integrantes de Bad Boys, programa en el cual participa el líder del PDG, Franco Parisi. Bajo ese contexto, el diputado de la facción, Gaspar Rivas, indicó que âno es muy correcto que el partido esté contratando agencias internas, por mucho que sea de manera transparente. Por un tema ético y de pudor debería verlo una agencia externaâ. Esta molestia habría sido expuesta por militantes en grupos de WhatsApp, recogió la versión web de matutino, en donde se habría difundido una imagen de los dos panelistas de Bad Boys con billetes a su alrededor y el mensaje: âCobraron Juanma Valenzuela y Giancarlo Barbagelata por campaña del PDGâ¦ 95 palitos son de ellos, para su bolsilloâ. Por su parte, el secretario general del PDG, Emilio Peña, explicó que se eligió a esta agencia âpor un tema de experiencia y costoâ y argumentó que âlo antiético hubiese sido no hacer cotizaciones y cotizamos con distintas empresasâ. En la misma línea, el presidente del Partido, Luis Moreno, expuso a la versión web del matutino, que âpresentamos como cuatro o cinco cotizaciones a las regiones y se eligió la más económica, por trabajos anteriores (…) la de la agencia de ellos. La misma que lleva trabajando con nosotros desde el año 2012â³. Respecto al supuesto malestar dentro del PDG, el timonel del partido dijo que no es una realidad. âEl malestar es de la gente que estuvo en el partido en algún momento y después se retiróâ, dijo.
Caso Sierra Bella: Fiscalía aclara que alcaldesa Hassler se encuentra en calidad de imputada y no de querellante   Fiscalía aclaró que la Municipalidad de Santiago aparece como querellante en cuanto a corporación de derecho público, pero no la edil como persona natural.   22.05.2023   politica   La jornada de este lunes, la Fiscalía Centro Norte aclaró que la alcaldesa de Santiago, Irací Hassler está siendo investigada en calidad de “imputada” por un posible fraude al fisco, en el caso Sierra Bella. En detalle, el organismo presentó un recurso de aclaración ante la solicitud del fiscal Patricio Cooper, quien pidió que haya una rectificación sobre el estatus de la jefa comunal en la investigación. Esto, luego que el Séptimo Juzgado de Garantía designara a la alcaldesa como querellante, y no como imputada. A raíz de esta situación, Fiscalía aclaró en el documento que la Municipalidad de Santiago aparece como querellante en cuanto a corporación de derecho público, pero no la alcaldesa Hassler como persona natural. “En la presente causa hay cinco querellantes, los abogados Aldo Nolberto Duque Santos y Miguel Cea Bustos, los honorables diputados Juan Eduardo Irarrázaval Rossel y Johannes Kaiser Barents-Von Hohenhagen y finalmente la Ilustre Municipalidad de Santiago, como corporación de derecho público”, detalló el texto. En esa línea, añadió que “la señora Irací Luiza Hassler Jacob como persona natural no tiene la calidad de querellante y para esta parte tiene la calidad de imputada“. En respuesta, la defensa de Hassler ingresó un recurso donde confirmó su estatus. “Ella tiene la calidad de imputada porque los Republicanos piden citarla en esa calidad en su querella(…) Que los querellantes la sindiquen como imputada no implica en modo alguno evaluación de su responsabilidad“. Asimismo, recordemos que el municipio presentó una querella por una eventual estafa contra los tres tasadores que realizaron la fallida compra venta de la ex clínica Sierra Bella. La cual no siguió adelante, ya que un informe de Contraloría advirtió que el inmueble se estaba vendiendo con un sobreprecio de más de $8.200 millones. Finalmente, en dicho contexto, se presentó la querella por fraude al fisco, ya que los querellantes aseguran que el valor real del centro asistencial es de $3.500 millones.
Presidente Boric se disculpa ante restricción de público para ceremonia del 21 mayo en Iquique: “Esto no va a volver a ocurrir”   El Mandatario señaló que comparte la molestia de los iquiqueños, y aseguró que por esta situación “tiene que haber consecuencias”.   22.05.2023   politica   Habitantes de la ciudad de Iquique manifestaron su rechazo ante la prohibición de poder asistir a la ceremonia de la Armada realizada en Plaza 21 de Mayo, en el marco del Día de las Glorias Navales. Sobre esto se refirió el Presidente Gabriel Boric, quien estuvo presente en la conmemoración, donde, en conversación con la radio local Nostálgica en el Norte, ofreció disculpas a la ciudadanía. “Le pido disculpas al pueblo de Iquique que quedó fuera del desfile, porque no es algo que sea mi instrucción, ni menos mi voluntad“, señaló. Asimismo, indicó que esta situación “es algo que me molesta profundamente“, agregando que comparte la molestia de los iquiqueños. “Comparto plenamente la molestia de los iquiqueños y me parece inaceptable que al pueblo de Iquique, que participaba permanentemente en un acto que es de encuentro cívico, se les niegue la participación en el desfile“, aseveró. Por otro lado, el Presidente manifestó que esta situación registrada durante el 21 mayo tendrá “consecuencias”. “Pedí a mi equipo, anoche con mucha, mucha molestia, entender cómo se toma esa decisión, quién toma la decisión, quién es el responsable de esa decisión, y le aseguro que respecto de esa decisión, tiene que haber consecuencias“, afirmó. “La ida del Presidente de la República a regiones no puede implicar privar a los ciudadanos de esa región de actividades de las que son parte permanentemente, me parece que es derechamente un absurdo las medidas de seguridad”, añadió. “Yo confío en el pueblo chileno y no tengo ningún problema, y lo he demostrado permanentemente, cuando haya manifestaciones de protesta en la medida en que sea en el marco de respeto que estas se realicen. No tengo ningún problema con eso”, declaró. “Si esto es responsabilidad de los equipos de avanzada, si es responsabilidad del despliegue de seguridad, lo vamos a determinar, pero le aseguro que esto no va a volver a ocurrir“, cerró el Mandatario.
Corte acoge recurso de amparo presentado por exsenador Jaime Orpis y le concede la libertad condicional   El requerimiento del único político condenado por el “Caso Corpesca” debe ser revisado por la Corte Suprema.   23.05.2023   politica   "En horas de la tarde de este martes, la Primera Sala de la Corte de Apelaciones de Santiago acogió el recurso de amparo presentado por el exsenador UDI Jaime Orpis, dejándolo en libertad condicional. El gremialista cumplía condena en el anexo penitenciario Capitán Yáber, tras haber sido condenado por seis delitos de fraude al fisco y cohecho. Todo, en el marco del caso Corpesca. Con todo, la medida debe ser revisada por la Corte Suprema. En la anterior solicitud, la defensa de Orpis señaló que “el postulante ha permanecido privado de libertad por el tiempo mínimo para acceder al beneficio y que además mantiene conducta intachable durante los cuatro últimos bimestres de su condena”. ð´ AHORA | La Primera Sala de la Corte de Santiago acoge el recurso de amparo presentado por el exsenador UDI Jaime Orpis y queda en libertad condicional. En las próximas horas deberá abandonar el anexo penitenciario Capitán Yaber#ADNEnAlerta ð» https://t.co/Lt648WAstq pic.twitter.com/1MV0XWqrzn â Radio ADN (@adnradiochile) May 23, 2023   “Se advierte como indicador de relevancia la actitud y orientación procriminal, en tanto es posible identificar distorsiones cognitivas y elementos asociados como el super optimismo e indolencia cognitiva en la comisión delictual, en tanto el privado de libertad no sólo mantenía conocimiento de la ley de financiamiento electoral, sino que además participó en su votación, utilizando como mecanismo de comisión del ilícito, el uso y manipulación del sistema, de sus pares y de sus colaboradores, con baja integración ideo-afectiva de la responsabilidad, respecto de los últimos”, agregó en el documento. Además, se lee que el exsenador no reconocía, en esa instancia, el cohecho, “presenta bajo nivel de riesgo de reincidencia, realiza un desempeño satisfactorio de su reclusión”, pero “las necesidades deben focalizarse en trabajar distorsiones cognitivas que lo llevan a hacer uso de prerrogativas propias de su cargo como servidor público en beneficio personal”. A ello se suma distorsiones pro criminales, como “súper optimismo, indolencia cognitiva y orientación al poder, que estuvieron presentes en comisión de los ilícitos por los cuales hoy cumple condena“."
Ministra Tohá a un mes de lanzar Calles Sin Violencia: “Todavía no está totalmente desplegado”   Si bien desde el “impacto”, dijo la titular de Interior, todavía no se puede hacer una evaluación, desde la gestión “hemos tenido resultados importantes”.   23.05.2023   politica   Este miércoles se cumple un mes exacto desde que el Gobierno lanzó el “Plan Calles Sin Violencia”en Plaza Bogotá, en Santiago Centro. La ministra del Interior, Carolina Tohá, encargada de la seguridad interna del país, hizo un análisis de esta primera etapa. Desde la futura Subcomisaría San Luis, en calle Los Mares, en Peñalolén, la secretaria de Estado aseguró que el plan “todavía no está totalmente desplegado; lo que está más adelantado son las rondas policiales”. Además, acotó Tohá que otro de los ejes del plan es “combatir la impunidad”. Con todo, agregó que “desde el punto de vista de la evaluación de impacto, todavía no podemos hacerlo (una evaluación) porque es demasiado breve (el periodo implementado); pero en la evaluación de gestión e instalación del programa, tenemos importantes resultados: (una) cantidad (importante) de operativos; (hemos) requisado cantidad de armas; (hemos) personas ubicadas con órdenes de detención y (se ha mostrado la) presencia policial, que ayuda al efecto disuasivo”. No obstante ello, el primer propósito, dijo la ministra, es “que la escalada de homicidios que tenemos hace varios años se detenga. Una vez que eso ocurra, que sea en descenso”. Esa escalada es de 2016.  Este martes dos cadáveres fueron encontrados en dos puntos de la capital: uno en Huechuraba y otro en Cerrillos. El primero de ellos se encontraba amarrado de manos y piernas, envuelto en una frazada; el segundo había sido golpeado con piedras que estaban alrededor. Sobre esto, Tohá dijo: “Son un tipo de delito (los violentos) que vemos periódicamente y que antes, en Chile, no eran habituales. Tenemos que detener la escalada en que han estado hace ya varios años. Llevamos con un incremento de los homicidios desde 2016, que va asociado a mayor presencia de armas de fuego y a prácticas para cometer estos homicidios que son más horrible, que generan un impacto y un shock en cualquiera que se informe. Sabemos que para enfrentar ese tipo de delincuencia requerimos un tipo de estrategia más organizado, en mejores condiciones (…) No tenemos elementos para ver que tengan alguna relación”. [1/3] ðµ Plan de Infraestructura para #MásSeguridad En un trabajo conjunto entre @min_interior y @mop_chile, desde la inauguración de las obras de la Subcomisaría San Luis de Peñalolén, las ministras @Carolina_Toha y @jlopezsaffie realizaron un importante anuncio para todo ð¨ð± pic.twitter.com/d3dPlj4854 â Ministerio del Interior Chile (@min_interior) May 23, 2023  El exministro Francisco Vidal criticó en duros términos el rol del PPD en el Gobierno, más todavía con los dichos de la timonel Natalia Piergentili. Ante esto, Tohá dijo: “Soy militante del PPD, pero no soy autoridad del PPD; soy autoridad del Gobierno del Presidente Boric y no estoy aquí más que para representar el mandato que el Presidente me da en las materias que son competencia de mi cartera”. “El PPD está dando un debate muy arduo después del resultado electoral. Lo que me corresponde como ministra militante del partido es buscar que el debate se dé de tal manera que el PPD sea una contribución al Gobierno y resuelva sus diferencias y posturas de una forma que contribuya a la tarea de Gobierno de hoy. Los debates políticos son muy importantes, hay que darlos, pero cuando uno está en el Gobierno, el deber ante la ciudadanía es dar orientación, respuestas, construir soluciones, generar acuerdos, resolver las diferencias y no generar discordias. Y no me voy a alejar un minuto del mandato que me ha dado el Presidente”, cerró.
